date,nav,cash,holdings_value,gross_exposure,positions,benchmark_nav,cumulative_fees,cumulative_notional
2022-01-05,1021818.6428350463,58947.203992230054,962871.4388428163,0.9423114811952537,20,875399.2644980868,9258.00589720415,15549923.538697181
2022-01-06,1023100.8689451005,58947.203992230054,964153.6649528705,0.9423837807380524,20,877031.946131188,9258.00589720415,15549923.538697181
2022-01-07,1024951.3802254874,58947.203992230054,966004.1762332574,0.9424878046612691,20,883845.3644903707,9258.00589720415,15549923.538697181
2022-01-10,1022630.8601827337,58947.203992230054,963683.6561905037,0.9423572998944147,20,883546.240865751,9258.00589720415,15549923.538697181
2022-01-11,1028429.2745495284,58947.203992230054,969482.0705572984,0.9426822967305651,20,889874.5617540323,9258.00589720415,15549923.538697181
2022-01-12,1017371.1865997019,58947.203992230054,958423.9826074719,0.942059294809355,20,877390.3202247376,9258.00589720415,15549923.538697181
2022-01-13,1019792.2390374908,58947.203992230054,960845.0350452608,0.9421968497741599,20,886334.889532326,9258.00589720415,15549923.538697181
2022-01-14,1015783.4890683128,58947.203992230054,956836.2850760828,0.9419687318935485,20,881695.4443280586,9258.00589720415,15549923.538697181
2022-01-17,1016560.2011569631,58947.203992230054,957612.9971647331,0.942013071212958,20,886807.8837289189,9258.00589720415,15549923.538697181
2022-01-18,1019033.3009411283,58947.203992230054,960086.0969488983,0.9421538001380433,20,888425.1497454381,9258.00589720415,15549923.538697181
2022-01-19,1001074.80715806,58947.203992230054,942127.60316583,0.9411160848612558,20,868146.3800398702,9258.00589720415,15549923.538697181
2022-01-20,992369.4811619174,58947.203992230054,933422.2771696874,0.9405995396762791,20,862414.2847334626,9258.00589720415,15549923.538697181
2022-01-21,990152.9496168675,58947.203992230054,931205.7456246375,0.9404665672964574,20,864283.0672329778,9258.00589720415,15549923.538697181
2022-01-24,1002482.7968555861,58947.203992230054,943535.5928633561,0.9411987874733359,20,876613.4436482697,9258.00589720415,15549923.538697181
2022-01-25,1006883.8649938994,58947.203992230054,947936.6610016694,0.9414558063331493,20,879040.998290768,9258.00589720415,15549923.538697181
2022-01-26,1009836.6511847381,58947.203992230054,950889.4471925081,0.9416269909365309,20,881240.700533262,9258.00589720415,15549923.538697181
2022-01-27,1003879.9163068362,58947.203992230054,944932.7123146062,0.9412806222789173,20,870264.0267905473,9258.00589720415,15549923.538697181
2022-01-28,1006176.550305267,58947.203992230054,947229.346313037,0.9414146513607917,20,881704.4991974066,9258.00589720415,15549923.538697181
2022-01-31,1015953.1024402663,58947.203992230054,957005.8984480363,0.9419784202138446,20,896322.8376025159,9258.00589720415,15549923.538697181
2022-02-01,1010852.2369657672,54980.24586256195,955871.9911032052,0.9456100072275708,20,896714.7735530552,9480.2583235044,15890246.71167806
2022-02-02,1007750.5531383349,54980.24586256195,952770.3072757729,0.9454426041331929,20,895104.095969438,9480.2583235044,15890246.71167806
2022-02-03,1002050.123772164,54980.24586256195,947069.877909602,0.9451322398368739,20,882314.5035315595,9480.2583235044,15890246.71167806
2022-02-04,1005743.7403044247,54980.24586256195,950763.4944418627,0.9453337429215117,20,889516.8604897391,9480.2583235044,15890246.71167806
2022-02-07,1022489.0530354154,54980.24586256195,967508.8071728534,0.9462290127220975,20,911579.6519525581,9480.2583235044,15890246.71167806
2022-02-08,1028707.1900371318,54980.24586256195,973726.9441745698,0.9465540375385366,20,917647.1913028905,9480.2583235044,15890246.71167806
2022-02-09,1038726.2568820791,54980.24586256195,983746.0110195171,0.947069552253743,20,928310.5537239274,9480.2583235044,15890246.71167806
2022-02-10,1041312.4947031243,54980.24586256195,986332.2488405623,0.9472010120475538,20,933018.5762236447,9480.2583235044,15890246.71167806
2022-02-11,1034042.9178881089,54980.24586256195,979062.6720255469,0.94682982213654,20,924950.2644249026,9480.2583235044,15890246.71167806
2022-02-14,1045488.570586082,54980.24586256195,990508.32472352,0.9474119111299887,20,936313.186578684,9480.2583235044,15890246.71167806
2022-02-15,1038169.3548444315,54980.24586256195,983189.1089818695,0.9470411589342274,20,926133.9211501306,9480.2583235044,15890246.71167806
2022-02-16,1035155.3287175725,54980.24586256195,980175.0828550105,0.9468869605002415,20,924546.052787872,9480.2583235044,15890246.71167806
2022-02-17,1042215.7204158744,54980.24586256195,987235.4745533124,0.9472467697564346,20,927036.1198215637,9480.2583235044,15890246.71167806
2022-02-18,1050106.7240239314,54980.24586256195,995126.4781613696,0.9476431827311023,20,934600.0800917102,9480.2583235044,15890246.71167806
2022-02-21,1054905.0170412257,54980.24586256195,999924.7711786638,0.9478813305706241,20,938274.5345602725,9480.2583235044,15890246.71167806
2022-02-22,1055123.5336617092,54980.24586256195,1000143.2877991472,0.9478921243735716,20,941716.3338744104,9480.2583235044,15890246.71167806
2022-02-23,1046407.381890167,54980.24586256195,991427.136027605,0.9474580867699451,20,935452.8137551937,9480.2583235044,15890246.71167806
2022-02-24,1037980.4673779282,54980.24586256195,983000.2215153662,0.9470315216995854,20,924826.693996789,9480.2583235044,15890246.71167806
2022-02-25,1037236.6148982251,54980.24586256195,982256.3690356631,0.9469935354451822,20,925505.1422017348,9480.2583235044,15890246.71167806
2022-02-28,1031711.4684289155,54980.24586256195,976731.2225663535,0.946709668793073,20,919773.9516611779,9480.2583235044,15890246.71167806
2022-03-01,1026593.8481412791,50546.870114303565,976046.9780269755,0.9507625433312091,20,909175.2450991131,9765.534622670459,16332079.093564665
2022-03-02,1021587.7163960526,50546.870114303565,971040.8462817491,0.9505212628313285,20,899037.140047365,9765.534622670459,16332079.093564665
2022-03-03,1018111.8774015355,50546.870114303565,967565.007287232,0.9503523421774518,20,895241.2096679042,9765.534622670459,16332079.093564665
2022-03-04,1004863.0339641734,50546.870114303565,954316.1638498699,0.9496977514289716,20,880596.9063781227,9765.534622670459,16332079.093564665
2022-03-07,996610.8712403661,50546.870114303565,946064.0011260626,0.9492812374689494,20,870138.8197977779,9765.534622670459,16332079.093564665
2022-03-08,985625.8458442887,50546.870114303565,935078.9757299852,0.9487159652646842,20,857581.7669554156,9765.534622670459,16332079.093564665
2022-03-09,987227.8045795426,50546.870114303565,936680.934465239,0.9487991830458713,20,859144.274923059,9765.534622670459,16332079.093564665
2022-03-10,988499.0074072451,50546.870114303565,937952.1372929416,0.9488650269392945,20,862459.9583995502,9765.534622670459,16332079.093564665
2022-03-11,991977.7474694806,50546.870114303565,941430.8773551771,0.9490443507999572,20,878339.322836229,9765.534622670459,16332079.093564665
2022-03-14,980266.7530400526,50546.870114303565,929719.882925749,0.9484355967826665,20,866736.6856905131,9765.534622670459,16332079.093564665
2022-03-15,978537.1687962316,50546.870114303565,927990.2986819281,0.9483444556567178,20,861606.6557022097,9765.534622670459,16332079.093564665
2022-03-16,986450.957877185,50546.870114303565,935904.0877628814,0.9487588615423123,20,868868.9888937083,9765.534622670459,16332079.093564665
2022-03-17,982104.398262338,50546.870114303565,931557.5281480345,0.9485320804959866,20,867331.6147000461,9765.534622670459,16332079.093564665
2022-03-18,982134.5255820579,50546.870114303565,931587.6554677543,0.9485336592923997,20,864938.5011256819,9765.534622670459,16332079.093564665
2022-03-21,992524.8794368902,50546.870114303565,941978.0093225867,0.9490724402364792,20,878504.4163560022,9765.534622670459,16332079.093564665
2022-03-22,987981.3948092622,50546.870114303565,937434.5246949587,0.9488382368535776,20,875990.5290876871,9765.534622670459,16332079.093564665
2022-03-23,980054.0363720758,50546.870114303565,929507.1662577722,0.9484244049425928,20,867078.5093030224,9765.534622670459,16332079.093564665
2022-03-24,971219.6314752694,50546.870114303565,920672.7613609659,0.9479552631802515,20,857016.4093705907,9765.534622670459,16332079.093564665
2022-03-25,972420.5704507856,50546.870114303565,921873.700336482,0.9480195384072639,20,859764.3282485004,9765.534622670459,16332079.093564665
2022-03-28,973482.3376056193,50546.870114303565,922935.4674913158,0.9480762329611149,20,862284.6953840397,9765.534622670459,16332079.093564665
2022-03-29,964175.9750525864,50546.870114303565,913629.1049382829,0.9475750574353954,20,851858.2739559487,9765.534622670459,16332079.093564665
2022-03-30,957840.6123127706,50546.870114303565,907293.742198467,0.9472283076489577,20,844488.907821157,9765.534622670459,16332079.093564665
2022-03-31,956775.883216012,50546.870114303565,906229.0131017085,0.9471695817160438,20,848715.4874866557,9765.534622670459,16332079.093564665
2022-04-01,955024.1025031196,53893.31863676244,901130.7838663572,0.9435686298434689,14,853289.9573165138,10156.176253709986,17075209.886609245
2022-04-04,951009.0264135579,53893.31863676244,897115.7077767955,0.9433303815842792,14,848517.252570721,10156.176253709986,17075209.886609245
2022-04-05,950313.623381926,53893.31863676244,896420.3047451635,0.943288912932796,14,853435.837198169,10156.176253709986,17075209.886609245
2022-04-06,952991.6700531978,53893.31863676244,899098.3514164353,0.9434482794233091,14,857993.9555019991,10156.176253709986,17075209.886609245
2022-04-07,938763.2608950833,53893.31863676244,884869.9422583209,0.9425911506321873,14,844486.980112275,10156.176253709986,17075209.886609245
2022-04-08,942454.1258079524,53893.31863676244,888560.8071711899,0.9428159767558336,14,842270.0986953222,10156.176253709986,17075209.886609245
2022-04-11,947243.1624702094,53893.31863676244,893349.843833447,0.943105085608409,14,845575.0051650533,10156.176253709986,17075209.886609245
2022-04-12,945630.6578075413,53893.31863676244,891737.3391707789,0.9430080674819544,14,841376.4604355127,10156.176253709986,17075209.886609245
2022-04-13,933364.6262596251,53893.31863676244,879471.3076228626,0.9422590945483599,14,825483.1136794093,10156.176253709986,17075209.886609245
2022-04-14,932487.6869992755,53893.31863676244,878594.368362513,0.9422047932770137,14,823531.3966761434,10156.176253709986,17075209.886609245
2022-04-15,930998.4317169186,53893.31863676244,877105.1130801562,0.9421123421901216,14,829273.9121003622,10156.176253709986,17075209.886609245
2022-04-18,937746.9467573399,53893.31863676244,883853.6281205774,0.9425289319009552,14,841304.9207300527,10156.176253709986,17075209.886609245
2022-04-19,925560.0939121116,53893.31863676244,871666.7752753492,0.9417722101555083,14,825027.830370705,10156.176253709986,17075209.886609245
2022-04-20,939737.1338305395,53893.31863676244,885843.8151937771,0.9426506448488595,14,844814.4451107166,10156.176253709986,17075209.886609245
2022-04-21,937506.5650005051,53893.31863676244,883613.2463637426,0.9425141960080744,14,836438.3223210174,10156.176253709986,17075209.886609245
2022-04-22,935660.8370071067,53893.31863676244,881767.5183703443,0.9424007968430625,14,843825.3336410135,10156.176253709986,17075209.886609245
2022-04-25,939523.1928434956,53893.31863676244,885629.8742067332,0.9426375856953008,14,853404.2110250603,10156.176253709986,17075209.886609245
2022-04-26,944082.3102545914,53893.31863676244,890188.991617829,0.9429145975394572,14,861142.9003389451,10156.176253709986,17075209.886609245
2022-04-27,939557.5937578721,53893.31863676244,885664.2751211097,0.9426396859598466,14,862458.4960004246,10156.176253709986,17075209.886609245
2022-04-28,931609.4402059577,53893.31863676244,877716.1215691953,0.9421503085833396,14,853644.0197648011,10156.176253709986,17075209.886609245
2022-04-29,933573.2813998292,53893.31863676244,879679.9627630668,0.9422719997342328,14,858625.879886811,10156.176253709986,17075209.886609245
2022-05-02,927073.880277243,41541.02458977282,885532.8556874702,0.9551912469183687,16,853270.1462539188,10499.370750300934,17700947.305116367
2022-05-03,913989.3693946014,41541.02458977282,872448.3448048286,0.954549772698901,16,834265.7062245054,10499.370750300934,17700947.305116367
2022-05-04,930991.368202869,41541.02458977282,889450.3436130962,0.955379796195145,16,855932.9399711196,10499.370750300934,17700947.305116367
2022-05-05,939298.1700444547,41541.02458977282,897757.145454682,0.9557744005954928,16,861560.2159122796,10499.370750300934,17700947.305116367
2022-05-06,949112.1308625437,41541.02458977282,907571.1062727709,0.9562316998814242,16,875931.2834170625,10499.370750300934,17700947.305116367
2022-05-09,943676.3510701148,41541.02458977282,902135.326480342,0.9559795850106173,16,868930.4078257969,10499.370750300934,17700947.305116367
2022-05-10,954287.4840174946,41541.02458977282,912746.4594277218,0.9564690669368443,16,880641.4517803495,10499.370750300934,17700947.305116367
2022-05-11,958385.8601191746,41541.02458977282,916844.8355294018,0.9566552196579703,16,893493.7921969504,10499.370750300934,17700947.305116367
2022-05-12,968660.6886905284,41541.02458977282,927119.6641007556,0.9571149886902818,16,906245.5833016353,10499.370750300934,17700947.305116367
2022-05-13,968842.0256855404,41541.02458977282,927301.0010957676,0.9571230154261952,16,906235.744247737,10499.370750300934,17700947.305116367
2022-05-16,962751.0978260845,41541.02458977282,921210.0732363117,0.9568517504850699,16,896642.5764607533,10499.370750300934,17700947.305116367
2022-05-17,965687.3240856163,41541.02458977282,924146.2994958435,0.9569829451483098,16,895373.994467428,10499.370750300934,17700947.305116367
2022-05-18,953395.6867562729,41541.02458977282,911854.6621665001,0.9564283485159165,16,877956.0890215742,10499.370750300934,17700947.305116367
2022-05-19,947370.8136475626,41541.02458977282,905829.7890577898,0.9561512514515497,16,864765.5834184926,10499.370750300934,17700947.305116367
2022-05-20,949817.386557042,41541.02458977282,908276.3619672692,0.9562641985946864,16,865637.2296628484,10499.370750300934,17700947.305116367
2022-05-23,947539.0999171833,41541.02458977282,905998.0753274105,0.956159039143183,16,858102.306920239,10499.370750300934,17700947.305116367
2022-05-24,946465.3597687003,41541.02458977282,904924.3351789275,0.9561093027219457,16,856987.4801077347,10499.370750300934,17700947.305116367
2022-05-25,945131.6817185237,41541.02458977282,903590.6571287509,0.9560473684320484,16,856301.309900669,10499.370750300934,17700947.305116367
2022-05-26,952128.74151678,41541.02458977282,910587.7169270072,0.9563703701207504,16,871467.746581632,10499.370750300934,17700947.305116367
2022-05-27,956348.0340337113,41541.02458977282,914807.0094439385,0.9565628588009326,16,881863.6871243151,10499.370750300934,17700947.305116367
2022-05-30,959462.7941246582,41541.02458977282,917921.7695348854,0.9567038713286723,16,881666.3011588815,10499.370750300934,17700947.305116367
2022-05-31,961061.1394261807,41541.02458977282,919520.1148364079,0.9567758773239176,16,891471.7395091879,10499.370750300934,17700947.305116367
2022-06-01,953479.8346735231,46138.27253134742,907341.5621421756,0.9516106467556857,17,885397.1651900327,10698.358114012577,18019438.65311293
2022-06-02,954781.6851063204,46138.27253134742,908643.412574973,0.9516766259229096,17,882875.5452805249,10698.358114012577,18019438.65311293
2022-06-03,957884.1799391913,46138.27253134742,911745.9074078439,0.9518331406890169,17,890298.0231440149,10698.358114012577,18019438.65311293
2022-06-06,950907.5885644701,46138.27253134742,904769.3160331226,0.9514797514645984,17,880562.8620235232,10698.358114012577,18019438.65311293
2022-06-07,948647.6479715495,46138.27253134742,902509.3754402021,0.9513641628374847,17,878512.8128043311,10698.358114012577,18019438.65311293
2022-06-08,943768.5505085372,46138.27253134742,897630.2779771897,0.9511127251416818,17,868287.4988092424,10698.358114012577,18019438.65311293
2022-06-09,944375.8406183026,46138.27253134742,898237.5680869551,0.9511441625813514,17,869362.4538253936,10698.358114012577,18019438.65311293
2022-06-10,951861.0998693627,46138.27253134742,905722.8273380152,0.9515283558308248,17,882388.7981592462,10698.358114012577,18019438.65311293
2022-06-13,947522.1137004176,46138.27253134742,901383.8411690701,0.9513063897251318,17,876593.9629902202,10698.358114012577,18019438.65311293
2022-06-14,948240.0059724562,46138.27253134742,902101.7334411087,0.9513432546182958,17,878535.9392480482,10698.358114012577,18019438.65311293
2022-06-15,943193.3308996256,46138.27253134742,897055.0583682781,0.9510829105552089,17,871626.4241681286,10698.358114012577,18019438.65311293
2022-06-16,939741.7506458171,46138.27253134742,893603.4781144697,0.9509032428327889,17,862810.4092777299,10698.358114012577,18019438.65311293
2022-06-17,937728.5809336351,46138.27253134742,891590.3084022877,0.9507978390874995,17,853420.4498738291,10698.358114012577,18019438.65311293
2022-06-20,941487.54213911,46138.27253134742,895349.2696077626,0.9509942824877758,17,864823.2078232716,10698.358114012577,18019438.65311293
2022-06-21,955176.7185143481,46138.27253134742,909038.4459830007,0.9516966110699291,17,883566.909545925,10698.358114012577,18019438.65311293
2022-06-22,957683.2453920669,46138.27253134742,911544.9728607194,0.9518230346481014,17,887576.23353953,10698.358114012577,18019438.65311293
2022-06-23,953971.1581821812,46138.27253134742,907832.8856508337,0.9516355687112541,17,882031.5072587549,10698.358114012577,18019438.65311293
2022-06-24,958791.115073913,46138.27253134742,912652.8425425655,0.9518787024556535,17,887804.7144023122,10698.358114012577,18019438.65311293
2022-06-27,958567.475768366,46138.27253134742,912429.2032370185,0.9518674754801543,17,885296.7423138908,10698.358114012577,18019438.65311293
2022-06-28,965184.7163144551,46138.27253134742,919046.4437831077,0.9521974687834617,17,891865.6244390658,10698.358114012577,18019438.65311293
2022-06-29,970604.0128798581,46138.27253134742,924465.7403485107,0.9524643707226682,17,894365.4019921967,10698.358114012577,18019438.65311293
2022-06-30,967023.0383529984,46138.27253134742,920884.765821651,0.9522883419510577,17,896781.0636650365,10698.358114012577,18019438.65311293
2022-07-01,971128.2611604992,38703.12230854319,932425.138851956,0.9601462300538006,20,901858.1450985287,10930.71103004024,18392750.627366938
2022-07-04,963721.468793476,38703.12230854319,925018.3464849328,0.9598399293138117,20,897328.3045036625,10930.71103004024,18392750.627366938
2022-07-05,965064.101262955,38703.12230854319,926360.9789544118,0.9598958014727795,20,894229.5302616874,10930.71103004024,18392750.627366938
2022-07-06,960338.282937301,38703.12230854319,921635.1606287578,0.9596984489776192,20,880642.0794611159,10930.71103004024,18392750.627366938
2022-07-07,960820.3871229372,38703.12230854319,922117.2648143941,0.959718670807522,20,877304.7752107125,10930.71103004024,18392750.627366938
2022-07-08,951020.0280170018,38703.12230854319,912316.9057084586,0.9593035675712906,20,866301.8964098794,10930.71103004024,18392750.627366938
2022-07-11,950919.1332580883,38703.12230854319,912216.0109495451,0.9592992495839929,20,865330.3375872872,10930.71103004024,18392750.627366938
2022-07-12,946863.9188450525,38703.12230854319,908160.7965365093,0.9591249370281721,20,858058.8171963071,10930.71103004024,18392750.627366938
2022-07-13,946330.4379938921,38703.12230854319,907627.3156853489,0.959101894270051,20,858995.5645201965,10930.71103004024,18392750.627366938
2022-07-14,949808.862353025,38703.12230854319,911105.7400444818,0.959251672791659,20,862661.961037471,10930.71103004024,18392750.627366938
2022-07-15,940546.1917478581,38703.12230854319,901843.0694393149,0.9588503758261787,20,851859.6720098635,10930.71103004024,18392750.627366938
2022-07-18,931715.0157278465,38703.12230854319,893011.8934193033,0.9584603428567601,20,845799.4689762325,10930.71103004024,18392750.627366938
2022-07-19,930889.5157721781,38703.12230854319,892186.3934636349,0.9584235060629739,20,838800.1602593105,10930.71103004024,18392750.627366938
2022-07-20,936525.5414000177,38703.12230854319,897822.4190914745,0.9586737140658378,20,844606.5781179211,10930.71103004024,18392750.627366938
2022-07-21,946205.6722719456,38703.12230854319,907502.5499634024,0.9590965014872372,20,857831.9254010053,10930.71103004024,18392750.627366938
2022-07-22,951449.4774729369,38703.12230854319,912746.3551643937,0.9593219364507517,20,864587.0712681977,10930.71103004024,18392750.627366938
2022-07-25,954252.643076499,38703.12230854319,915549.5207679558,0.9594414303283827,20,862027.5652035737,10930.71103004024,18392750.627366938
2022-07-26,964607.2138502274,38703.12230854319,925904.0915416842,0.9598768060690115,20,873625.9470591412,10930.71103004024,18392750.627366938
2022-07-27,960536.2234275962,38703.12230854319,921833.101119053,0.9597067540353301,20,861956.9575889845,10930.71103004024,18392750.627366938
2022-07-28,968733.557628654,38703.12230854319,930030.4353201108,0.9600477117740364,20,873824.5035981548,10930.71103004024,18392750.627366938
2022-07-29,959566.4081179457,38703.12230854319,920863.2858094025,0.9596660304267488,20,868835.3449436906,10930.71103004024,18392750.627366938
2022-08-01,938103.6363638063,57721.0795488624,880382.5568149439,0.9384704660429676,17,847517.0795404268,11198.489136917175,18823118.134153873
2022-08-02,954438.4741180164,57721.0795488624,896717.394569154,0.9395235197300678,17,868135.8699000292,11198.489136917175,18823118.134153873
2022-08-03,962556.2068168189,57721.0795488624,904835.1272679565,0.9400335490643746,17,880711.798298073,11198.489136917175,18823118.134153873
2022-08-04,958634.1095630798,57721.0795488624,900913.0300142174,0.9397882059765533,17,872727.6078726205,11198.489136917175,18823118.134153873
2022-08-05,962221.3122693491,57721.0795488624,904500.2327204867,0.9400126781512143,17,874213.4488638409,11198.489136917175,18823118.134153873
2022-08-08,959838.6816057006,57721.0795488624,902117.6020568382,0.9398637701782329,17,872684.4811468851,11198.489136917175,18823118.134153873
2022-08-09,959142.2069225265,57721.0795488624,901421.127373664,0.9398201026581194,17,873644.9510871532,11198.489136917175,18823118.134153873
2022-08-10,952083.3268896404,57721.0795488624,894362.247340778,0.9393739204136351,17,862214.8458452263,11198.489136917175,18823118.134153873
2022-08-11,950946.4080592159,57721.0795488624,893225.3285103535,0.9393014379573027,17,857096.946140312,11198.489136917175,18823118.134153873
2022-08-12,957199.8309083617,57721.0795488624,899478.7513594993,0.9396979839684192,17,860869.2946248555,11198.489136917175,18823118.134153873
2022-08-15,954646.6187960227,57721.0795488624,896925.5392471603,0.939536705611906,17,862751.7168571709,11198.489136917175,18823118.134153873
2022-08-16,960410.8457342328,57721.0795488624,902689.7661853704,0.9398995962975254,17,872270.9503721213,11198.489136917175,18823118.134153873
2022-08-17,963808.5436213588,57721.0795488624,906087.4640724964,0.9401114672298042,17,873054.3852513543,11198.489136917175,18823118.134153873
2022-08-18,977162.5506849333,57721.0795488624,919441.4711360709,0.9409299102709131,17,891870.4138186323,11198.489136917175,18823118.134153873
2022-08-19,971862.7596225316,57721.0795488624,914141.6800736692,0.9406077874912286,17,886303.3398323961,11198.489136917175,18823118.134153873
2022-08-22,973914.2097006158,57721.0795488624,916193.1301517534,0.9407328910760979,17,888534.3020546631,11198.489136917175,18823118.134153873
2022-08-23,967230.446223545,57721.0795488624,909509.3666746826,0.9403233430314062,17,873498.4826566114,11198.489136917175,18823118.134153873
2022-08-24,960664.821767306,57721.0795488624,902943.7422184435,0.9399154853586971,17,863857.81935364,11198.489136917175,18823118.134153873
2022-08-25,967555.5556805263,57721.0795488624,909834.4761316639,0.9403433950536675,17,874406.113052487,11198.489136917175,18823118.134153873
2022-08-26,960902.8189684406,57721.0795488624,903181.7394195782,0.9399303671407397,17,867174.0471604755,11198.489136917175,18823118.134153873
2022-08-29,965106.6803851037,57721.0795488624,907385.6008362413,0.9401920215433281,17,871482.4958160487,11198.489136917175,18823118.134153873
2022-08-30,967349.1047575246,57721.0795488624,909628.0252086621,0.9403306631856234,17,871154.934252127,11198.489136917175,18823118.134153873
2022-08-31,962953.2884426949,57721.0795488624,905232.2088938325,0.9400582767184793,17,863158.9880608146,11198.489136917175,18823118.134153873
2022-09-01,961616.0834884286,668027.4532508241,293588.6302376045,0.30530752893874336,16,860612.7691858574,11759.817328164814,19620093.22323403
2022-09-02,961619.8123860089,668027.4532508241,293592.3591351847,0.3053102227653898,16,856793.1764615399,11759.817328164814,19620093.22323403
2022-09-05,961415.8153727673,668027.4532508241,293388.36212194315,0.30516282073869194,16,853196.822440023,11759.817328164814,19620093.22323403
2022-09-06,964420.2891012342,668027.4532508241,296392.83585041,0.30732745795572736,16,859157.9109271005,11759.817328164814,19620093.22323403
2022-09-07,967192.8353398426,668027.4532508241,299165.38208901853,0.30931306680316834,16,864372.5233740975,11759.817328164814,19620093.22323403
2022-09-08,965525.8352810706,668027.4532508241,297498.3820302464,0.3081205817176738,16,860046.9716241873,11759.817328164814,19620093.22323403
2022-09-09,963687.5846335017,668027.4532508241,295660.13138267753,0.30680080982377655,16,853207.7591145299,11759.817328164814,19620093.22323403
2022-09-12,963074.4867392329,668027.4532508241,295047.03348840884,0.30635951585362403,16,855532.5296093854,11759.817328164814,19620093.22323403
2022-09-13,962569.7198850757,668027.4532508241,294542.26663425163,0.3059957741756285,16,854916.6493070192,11759.817328164814,19620093.22323403
2022-09-14,963846.4268290363,668027.4532508241,295818.97357821214,0.30691504926923746,16,863020.5647347339,11759.817328164814,19620093.22323403
2022-09-15,968008.0942757386,668027.4532508241,299980.6410249144,0.3098947651355738,16,884052.24563795,11759.817328164814,19620093.22323403
2022-09-16,970528.9774947204,668027.4532508241,302501.5242438963,0.3116872666952821,16,890944.8084744397,11759.817328164814,19620093.22323403
2022-09-19,970728.7679978025,668027.4532508241,302701.31474697834,0.31182893175332743,16,890826.7015766838,11759.817328164814,19620093.22323403
2022-09-20,970957.3189869864,668027.4532508241,302929.8657361623,0.3119909184599518,16,889608.5317742971,11759.817328164814,19620093.22323403
2022-09-21,970881.4229292558,668027.4532508241,302853.9696784316,0.3119371351907094,16,882934.7189877878,11759.817328164814,19620093.22323403
2022-09-22,969386.1249360201,668027.4532508241,301358.671685196,0.3108757841000518,16,875916.8898896597,11759.817328164814,19620093.22323403
2022-09-23,968876.6425965517,668027.4532508241,300849.1893457276,0.31051340915749964,16,868198.5843318851,11759.817328164814,19620093.22323403
2022-09-26,964989.6372513832,668027.4532508241,296962.18400055903,0.30773613781636844,16,865270.7430839244,11759.817328164814,19620093.22323403
2022-09-27,964552.4018900798,668027.4532508241,296524.9486392557,0.30742233191084584,16,862105.9411959399,11759.817328164814,19620093.22323403
2022-09-28,964138.560699367,668027.4532508241,296111.1074485429,0.3071250539276738,16,868052.1045050776,11759.817328164814,19620093.22323403
2022-09-29,963651.6769072685,668027.4532508241,295624.22365644434,0.30677497973667933,16,865096.2305677185,11759.817328164814,19620093.22323403
2022-09-30,964629.8970597829,668027.4532508241,296602.4438089587,0.30747797130589744,16,863715.7334935658,11759.817328164814,19620093.22323403
2022-10-03,962471.7955057429,668435.1085859635,294036.6869197794,0.30550161396186587,17,854451.0673663927,11868.427635601141,19729636.4579482
2022-10-04,965581.8292003577,668435.1085859635,297146.7206143941,0.30773851747031616,17,867348.1184881418,11868.427635601141,19729636.4579482
2022-10-05,966860.8868791701,668435.1085859635,298425.77829320665,0.308654308332261,17,871471.6154165434,11868.427635601141,19729636.4579482
2022-10-06,971767.5751020098,668435.1085859635,303332.4665160463,0.31214507901666144,17,885775.1639869841,11868.427635601141,19729636.4579482
2022-10-07,973955.4000762238,668435.1085859635,305520.2914902602,0.31369022797794394,17,892311.3558137616,11868.427635601141,19729636.4579482
2022-10-10,976417.4608003658,668435.1085859635,307982.35221440234,0.3154207750053449,17,904517.677729533,11868.427635601141,19729636.4579482
2022-10-11,975112.4178337601,668435.1085859635,306677.3092477966,0.3145045675134452,17,902659.549846864,11868.427635601141,19729636.4579482
2022-10-12,976082.6085252813,668435.1085859635,307647.49993931776,0.31518592509718857,17,908668.106722108,11868.427635601141,19729636.4579482
2022-10-13,980826.5035037468,668435.1085859635,312391.3949177833,0.31849811745690654,17,931232.9545741477,11868.427635601141,19729636.4579482
2022-10-14,978718.4872759299,668435.1085859635,310283.37868996634,0.317030262249954,17,921200.4491885365,11868.427635601141,19729636.4579482
2022-10-17,981676.4390665505,668435.1085859635,313241.330480587,0.3190881618575258,17,931172.0636528757,11868.427635601141,19729636.4579482
2022-10-18,985578.8661063451,668435.1085859635,317143.75752038165,0.32178425129314964,17,945681.2565050157,11868.427635601141,19729636.4579482
2022-10-19,988130.9873546455,668435.1085859635,319695.878768682,0.3235359308228449,17,949443.2140658852,11868.427635601141,19729636.4579482
2022-10-20,989475.6613082346,668435.1085859635,321040.5527222711,0.3244552294472889,17,956176.609768467,11868.427635601141,19729636.4579482
2022-10-21,990578.5419570687,668435.1085859635,322143.43337110523,0.325207360876859,17,967426.3949611366,11868.427635601141,19729636.4579482
2022-10-24,987283.7830100451,668435.1085859635,318848.6744240816,0.3229554459529064,17,961780.9172242825,11868.427635601141,19729636.4579482
2022-10-25,989056.5354437823,668435.1085859635,320621.4268578188,0.32416895836390014,17,965574.6279637746,11868.427635601141,19729636.4579482
2022-10-26,988090.0226320962,668435.1085859635,319654.91404613276,0.323507885642473,17,958060.90306736,11868.427635601141,19729636.4579482
2022-10-27,987416.1322706698,668435.1085859635,318981.0236847063,0.3230461942637853,17,952290.4908724802,11868.427635601141,19729636.4579482
